is_offensive,description
0,"kauã mello - cento 000 - ( autoral ) sucesso sertanejo 0000 tocadas moda cantor compositor autoral cover musica violão top novidades show vivo brasil eua sertanejeiro sertanejo dupla festa cachaça pinga mulheres visualizações notificação áudio mix work show goiânia fortaleza hit hitmaker pipoco gr0 kondizila melhor bebida sofrência diferente novo youtube facebook instagram twitter snapchat whatsapp cd dvd spotify # sertabrjo # mueica # covers # workshow # audomix # fsproduções # dvd # cd # estudio # balada # bebida # gusttavo # cantot # compositor # voz # violão # moda # modão # gaab # gr0 # safadão # leosantana # kondizila # 0000 # lançamento # hitmaker # tvz # sorocaba # fernandozor # fernandoesorocaba # jorgeemateus # luansantana # aovivo # pop # anitta # news # matheusekauan # zenetoecriatiano # lucaslucco # bbc # mc # mclan # mc # funk # 0000"
0,"fim episódio esqueça inscrever curtir ai bem ativa sino amanhã posto episódio posto normalmente feriados , finais semana férias deixa like porque deu trabalho canais : eloísa studios : URL canal liliana vampira : URL canal hugobr victor : URL dá like"
0,"algumas pessoas , fácil assumir própria sexualidade pois traz série desafios , contar pra família , lidar pessoas repetem generalizações estereotipadas perceber , ter tempo assistir todas temporadas rupaul 's drag race . elenco camillo borges fabio porchat regiana antonini making of : URL apps games : URL camisas produtos : URL canal porta fundos . lançamos vídeos todas segundas , quintas sábados 00h ."
0,"criei vídeo editor vídeos youtube ( URL help us caption translate this video ! URL"
0,"inscreve aí nessa bagaça URL torne-se patrão ; - ) URL doações URL acesse site URL lojinha canal otário URL _ utilize código : canaldootario primeira corrida uber código oferece viagem desconto r00 novos usuários . código válido 00/00/00 exclusivo novos usuários . abaixo segue passo passo uso código . 0 baixar uber e/ou abrir aplicativo URL 0 clicar menu superior esquerdo ( três traços canto superior esquerdo ) . 0 clicar promoções . 0 clicar adicione código promocional . 0 escrever canaldootario clicar aplicar . fontes links úteis : _ _ _ agradecimentos especiais patrões : _ _ _ hevertton nogueira marcelo ferreira r souza obrigado , patrões ! apoio financeiro canal através patreon , sendo fundamental manter canal vivo fazer vídeos ! _ _ _ curta canal otário facebook facebook URL siga canal otário twitter twitter URL siga canal otário instagram instagram URL inscreva-se 0 canais youtube : canal 0 : principal URL canal 0 : palavrão URL canal 0 : responde URL _ _ _ música efeitos sonoros : diego vilas boas"
0,"mãe deixou amar vendo perto merdas fazia . pessoas vão aceitar desse jeito . claro quer dizer vai parar fazer merda . vai aprender deixar ninguém ver fazendo . elenco : rafael portugal thati lopes making of : URL apps games : URL camisas produtos : URL canal porta fundos . lançamos vídeos todas segundas , quintas sábados 00h ."
0,"ouça spotify : URL instagram : URL facebook : URL twitter : URL palco mp0 : URL música : URL # tribodaperiferia inscreva-se : URL tribo principais plataformas : URL contrate : EMAIL ( 00 ) 0 0000 0000 produção musical : duckjay compositor : duckjay look ficha técnica : produção executiva : fabiano monteiro roteiro : duckjay coordenador produção : daniel alves produção : sandra bonates direção : daniel alves / gustavo pastorino collor : gustavo pastorino direção fotografia : daniel souza computação gráfica cg : fernandinho edição fnalização : samy sousa direção arte produção : sandra bonates / luana nunes assistente direção : danielle frois primeiro assistente / loguer : hugo keichi rodrigues drone : fabiano monteiro making-of : samy sousa assistente elétrica : marcelo ferreira elétrica : vitor v0 / odair assistente maquinário : odair maquinista : messias filho social media : thiago jesus design : wander costa produtor elenco : fidalgo fotografia still : victor moura / miguel carvalho make-up : pricila lopes santos cozinheira : maria graças ferreira staff : cristiane loila segurança : henrique gonçalves elenco : bozó , diey , fidalgo , rafael face oculta , taty belladona sra . clarice nogueira - baterista karina barboza carvalho melissa menezes kely moura souza jhon dier andrade souza thaís pereira martins tatiane nunes lima renan souza rafael inacio santos andré felipe ferreira gabriela medeiros luiza noleto agradecimentos : daniel alexandre / marco henrique / walter moura música : imprevisível tribo periferia álbum : 0 último ( letra ) ( duckjay ) liga , banco trás virar rave repeti várias vezes som daqui pras quatro louça , janela vai tremer rua toda desculpe lombra uoooh foda-se insônia uoooh pois dorme sonha , vive realiza elevo nível imprevisível desculpe lombra lombra foda-se insônia insônia pois dorme sonha , vive realiza porra toda mim pode esperar tudo menos , cê ta pensando agora resumo , longa história pra contar sabor desprazer , aurora beijo gosto vodka porque aprendi cedo fugir lógica maior medo rotina metódica vi segredo vida sólida quebrar estatística , deixa mundo girar pensou parasse naqueles dias chuva hein lama atrapalhava , sol insistia brilhar vida amedrontava viela escura provou loucura dádiva banco trás virar rave repeti várias vezes som daqui pras quatro louça , janela vai tremer rua toda desculpe lombra uoooh foda-se insônia uoooh pois dorme sonha , vive realiza elevo nível imprevisível desculpe lombra lombra foda-se insônia insônia pois dorme sonha , vive realiza elevo nível imprevisível ( look ) estúpido posso ser pra ser bem sincero sei cê acha sei bem quero vou atrás importa outra parte espero hoje ganho mundo v00 amarelo viva sonho foda-se insônia gente aprende , gente apanha banco trás babilônia residente dessa longa vida cigana caraí ! partiu pro dia seguinte vai desculpando lombra insano fim semana carreta atribulada , firma muda cena incerto perder jogo , amor ganha ( duckjay ) banco trás virar rave repeti várias vezes som daqui pras quatro louça , janela vai tremer rua toda desculpe lombra uoooh foda-se insônia uoooh pois dorme sonha , vive realiza elevo nível imprevisível desculpe lombra lombra foda-se insônia insônia pois dorme sonha , vive realiza elevo nível imprevisível . realização : studio d kamika-z produtora"
0,"agora oficial ! condenado segunda instância 00 anos prisão corrupção lavagem dinheiro , ex-presidente luiz inácio lula silva , poderá concorrer sexta vez presidência república . 0 votos 0 , tse finalmente bateu martelo ! # lulainelegível"
0,?
0,"gostou ? inscreva canal URL hoje paródia nova canal ! paródia la casa papel ! especial dias mães : la casa mamãe ! base instrumental : muramatsu karaoke URL segue gente ! instagram : @ superdearo URL @ manudigilio URL twitter : @ superdearo URL @ manudigilio URL facebook : falaidearo URL mundo babaca URL quer vrau ? contato profissional : EMAIL quer mandar algo pra gente ? caixa postal : 0000 cep : 00000-000 ribeirão preto - sp - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - conheça outros canais : mundo babaca : URL operação cinema : URL - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - canal falaidearo gabriel dearo manuela digilio - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - músicas vídeo : epidemicsound.com /"
0,"escute novo disco 0000 : URL baixe ouça álbum acústico 0000 : URL escute melhor rap nacional : URL siga 0000 redes sociais : facebook : URL twitter : URL instagram : URL site : URL - novo egito - ficha técnica : instrumental : lk produção : lk co-produção : reeo mix mixagem : lk reeo mix masterização : arthur luna instrumentistas baixo : bruno tuareg violão : bruno chelles arte : lk letra oficial : bruno chelles : maldade olhos passa aproxima , olha , finge vê tá cheia intenção , tentando convencer fim noite sei vai acontecer quer esnobar , vem encontrar tento atee resistir refrão bruno chelles : foda linda sabe sei dizer passa mobiliza dispensa apresentação foda linda sabe sei dizer passa mobiliza dona situação lk : rua olhar , dama porte gostosa ponto , foda , mina ja virou pauta bonde , coisa fina posso lidar primo , gata demais linda obra divina , tipo pecado tentação , karma sina foda sei rejeitar peça dessa , então lido situação pa vou adiantar , toda vez passa bonde fica tipo milhão rod : ambição , bandida ja liguei movimentação quer testar disposição quer tirar concentração vai conseguir , sei maioria olha vai resistir passa pista show graça acha tá pra fim atrasa pensa vai pra casa ? jogo , blefa , , usa , swinga , domina malícia corpo vive pro topo , linda valoriza critério rua certeza dentro mistério refrão bruno chelles : foda linda sabe sei dizer passa mobiliza dispensa apresentação foda linda sabe sei dizer passa mobiliza dona situação tifli mina crime , olhar sublime quer rime , modelo vitrine , noite define traz sutia grama , cara santa manha , menina mulher ganha foda linda visão , curte 0000 , camaradas camarão lk : demoro firma ta vere né nao ? fico naquela , esquina rua chão toda vez ( bruno chelles/lk ) passa olha / estilo vagabundo nato preciso entender / põe todas mina bolso , vá embora ( vá ) ."
0,"curtam , comentem compartilhem risada - canal vilinha área ! # torcidadapaz - inscreva-se letra : zuniga , porque quebrou neymar canso perguntar porque quebrou fred assim , sei , 0 virou placar alemanha pra humilhar , recebemos tão bem aqui scolari merda , vejo fred ataque merda , olho pro banco outra vez merda faltou time verdade ai oh baby merda , argentina final merda , maradona ta zuando merda , alemanha resta , enfim felipão , lembro tudo passou parmeirinha rebaixou , europa nada ganhou agora , sai seleção 0000 mó timão assim fácil ser campeão scolari merda , vejo hulk ataque merda , oscar meio campo merda faltou time verdade ai hermano mierda , papa argentino mierda , deus argentino mierda , pensava daqui oh baby merda , 00 pro uruguai merda 0000 pra alemanha merda nunca vi tanto gol assim"
